3371	76	-8.91	2.09	265	160
3371	77	1.69	-3.72	590	793
3381	72	6.71	5.4	107	1081
3381	75	8.89	1.4	302	1230
3381	76	-9.2	1.46	297	136
3381	77	1.02	-3.72	590	749
3391	72	7.27	5.4	107	1113
3391	76	-9.47	0.77	333	112
3391	77	0.29	-3.72	590	701
3401	72	7.83	5.4	107	1145
3401	76	-9.65	0.02	373	92
3401	77	-0.37	-3.66	586	657
3411	72	8.31	5.31	111	1173
3411	76	-9.83	-0.71	413	72
3411	77	-1.1	-3.66	586	609
3421	72	8.87	5.31	111	1205
3421	76	-9.92	-1.49	457	56
3421	77	-1.83	-3.6	582	561
3431	72	9.43	5.32	111	1237
3431	76	-10.14	-2.26	501	32
3431	77	-2.5	-3.6	582	517
3441	77	-3.23	-3.53	578	469
3451	77	-3.95	-3.6	582	421
3461	77	-4.62	-3.6	582	377
3471	77	-5.34	-3.67	586	329
3481	77	-6.05	-3.73	590	281
3491	77	-6.68	-3.99	606	237
3501	77	-7.35	-4.25	622	189
3511	77	-7.87	-4.69	650	149
3521	77	-8.37	-5.12	678	109
3551	78	8.52	-3.37	569	1242
3561	78	7.84	-3.44	573	1198
3571	78	7.18	-3.31	565	1154
3571	79	-1.28	7.3	21	631
3581	78	6.51	-3.31	565	1110
3581	79	-1.83	6.94	37	599
3591	78	5.9	-3.31	565	1070
3591	79	-2.39	6.58	53	567
3601	78	5.3	-3.18	557	1030
3601	79	-3.07	6.22	69	527
3611	78	4.63	-3.24	561	986
3611	79	-3.76	5.95	81	487
3611	80	-0.94	7.35	19	650
3621	78	4.02	-3.18	557	946
3621	79	-4.45	5.77	89	447
3621	80	-1.5	7.08	31	618
3631	78	3.35	-3.25	561	902
3631	79	-5.13	5.51	101	407
3631	80	-2.05	6.71	47	586
3641	78	2.74	-3.25	561	862
3641	79	-5.88	5.25	113	363
3641	80	-2.61	6.44	59	554
3651	78	2.07	-3.18	557	818
3651	79	-6.53	4.9	129	323
3651	80	-3.23	6.17	71	518
3661	78	1.46	-3.31	565	778
3661	79	-7.27	4.64	141	279
3661	80	-3.77	5.82	87	486
3661	81	9.53	3.78	183	1252
3671	78	0.78	-3.18	557	734
3671	79	-8	4.47	149	235
3671	80	-4.39	5.64	95	450
3671	81	8.84	3.78	183	1212
3681	78	0.17	-3.25	561	694
3681	79	-8.71	4.13	165	191
3681	80	-5	5.38	107	414
3681	81	8.23	3.78	183	1176
3691	78	-0.5	-3.18	557	650
3691	79	-9.5	3.88	177	143
3691	80	-5.6	5.12	119	378
3691	81	7.53	3.7	187	1136
3701	78	-1.11	-3.12	553	610
3701	79	-10.19	3.55	193	99
3701	80	-6.27	4.86	131	338
3701	81	6.85	3.7	187	1096
3701	82	9.05	-0.32	393	1252
3701	83	9.06	-1.06	434	1258
3711	78	-1.78	-3.19	557	566
3711	79	-10.96	3.3	205	51
3711	80	-6.86	4.6	143	302
3711	81	6.16	3.61	191	1056
3711	82	8.48	-0.25	389	1216
3711	83	8.41	-1.13	438	1218
3721	78	-2.4	-3.06	549	526
3721	80	-7.52	4.34	155	262
3721	81	5.48	3.7	187	1016
3721	82	7.82	-0.39	397	1176
3721	83	7.79	-1.06	434	1178
3731	78	-3.02	-3.06	549	486
3731	80	-8.17	4.09	167	222
3731	81	4.79	3.61	191	976
3731	82	7.25	-0.32	393	1140
3731	83	7.22	-1.06	434	1142
3741	78	-3.63	-3.06	549	446
3741	80	-8.81	3.76	183	182
3741	81	4.11	3.69	187	936
3741	82	6.61	-0.32	393	1100
3741	83	6.64	-1.13	438	1106
3751	78	-4.25	-2.92	541	406
3751	80	-9.52	3.51	195	138
3751	81	3.36	3.69	187	892
3751	82	6.02	-0.47	401	1064
3751	83	6	-1.13	438	1066
3761	78	-4.93	-2.93	541	362
3761	80	-10.16	3.26	207	98
3761	81	2.74	3.69	187	856
3761	82	5.38	-0.4	397	1024
3761	83	5.43	-1.21	442	1030
3771	78	-5.56	-2.79	533	322
3771	80	-10.87	3.09	215	54
3771	81	2.05	3.77	183	816
3771	82	4.8	-0.47	401	988
3771	83	4.8	-1.21	442	990
3781	78	-6.18	-2.79	533	282
3781	81	1.37	3.77	183	776
3781	82	4.23	-0.4	397	952
3781	83	4.23	-1.21	442	954
3791	78	-6.79	-2.79	533	242
3791	81	0.69	3.69	187	736
3791	82	3.59	-0.4	397	912
3791	83	3.59	-1.28	446	914
3801	78	-7.43	-2.66	525	202
3801	81	-0.07	3.6	191	692
3801	82	3.01	-0.47	401	876
3801	83	3.02	-1.21	442	878
3811	78	-8.09	-2.73	529	158
3811	81	-0.75	3.6	191	652
3811	82	2.37	-0.4	397	836
3811	83	2.39	-1.35	450	838
3821	78	-8.74	-2.6	521	118
3821	81	-1.43	3.6	191	612
3821	82	1.73	-0.4	397	796
3821	83	1.76	-1.28	446	798
3831	78	-9.35	-2.6	521	78
3831	81	-2.12	3.6	191	572
3831	82	1.08	-0.4	397	756
3831	83	1.13	-1.28	446	758
3841	78	-9.97	-2.6	521	38
3841	81	-2.79	3.52	195	532
3841	82	0.44	-0.33	393	716
3841	83	0.49	-1.28	446	718
3851	81	-3.48	3.52	195	492
3851	82	-0.2	-0.48	401	676
3851	83	-0.08	-1.21	442	682
3861	81	-4.16	3.51	195	452
3861	82	-0.84	-0.41	397	636
3861	83	-0.71	-1.29	446	642
3871	81	-4.85	3.6	191	412
3871	82	-1.48	-0.48	401	596
3871	83	-1.34	-1.29	446	602
3881	81	-5.54	3.68	187	372
3881	82	-2.12	-0.48	401	556
3881	83	-1.97	-1.22	442	562
3891	81	-6.16	3.68	187	336
3891	82	-2.77	-0.41	397	516
3891	83	-2.6	-1.29	446	522
3901	81	-6.78	3.68	187	300
3901	82	-3.4	-0.48	401	476
3901	83	-3.24	-1.22	442	482
3901	84	9.11	2.28	257	1237
3911	81	-7.47	3.76	183	260
3911	82	-4.05	-0.41	397	436
3911	83	-3.8	-1.36	450	446
3911	84	8.38	2.36	253	1193
3921	81	-8.16	3.76	183	220
3921	82	-4.68	-0.48	401	396
3921	83	-4.43	-1.29	446	406
3921	84	7.64	2.36	253	1149
3931	81	-8.77	3.76	183	184
3931	82	-5.32	-0.49	401	356
3931	83	-5.07	-1.29	446	366
3931	84	6.9	2.36	253	1105
3941	81	-9.46	3.75	183	144
3941	82	-5.97	-0.41	397	316
3941	83	-5.7	-1.29	446	326
3941	84	6.16	2.35	253	1061
3951	81	-10.08	3.75	183	108
3951	82	-6.6	-0.49	401	276
3951	83	-6.34	-1.22	442	286
3951	84	5.49	2.27	257	1021
3951	85	0.87	7.19	26	750
3961	81	-10.69	3.75	183	72
3961	82	-7.19	-0.42	397	240
3961	83	-6.96	-1.3	446	246
3961	84	4.82	2.35	253	981
3961	85	0.45	6.65	50	726
3971	82	-7.82	-0.49	401	200
3971	83	-7.59	-1.3	446	206
3971	84	4.15	2.27	257	941
3971	85	-0.1	6.02	78	694
3981	82	-8.46	-0.49	401	160
3981	83	-8.21	-1.37	450	166
3981	84	3.41	2.35	253	897
3981	85	-0.57	5.32	110	666
3991	82	-9.12	-0.42	397	120
3991	83	-8.89	-1.44	454	122
3991	84	2.67	2.27	257	853
3991	85	-1.11	4.8	134	634
4001	82	-9.73	-0.56	405	80
4001	83	-9.47	-1.37	450	86
4001	84	1.94	2.43	249	809
4001	85	-1.49	4.12	166	610
4001	86	1.54	6.76	45	787
4011	82	-10.38	-0.49	401	40
4011	83	-10.11	-1.37	450	46
4011	84	1.26	2.43	249	769
4011	85	-1.94	3.54	194	582
4011	86	1.26	6.23	69	771
4021	84	0.52	2.59	241	725
4021	85	-2.44	2.88	226	550
4021	86	0.98	5.69	93	755
4031	84	-0.16	2.75	233	685
4031	85	-2.87	2.24	258	522
4031	86	0.57	5.17	117	731
4041	84	-0.9	2.82	229	641
4041	85	-3.36	1.69	286	490
4041	86	0.3	4.57	145	715
4041	87	9.28	3.68	188	1238
4041	88	9.2	2.56	243	1241
4041	89	9.18	1.75	284	1245
4051	84	-1.59	2.99	221	601
4051	85	-3.76	0.99	322	462
4051	86	-0.17	4.06	169	687
4051	87	8.66	3.68	188	1202
4051	88	8.6	2.56	243	1205
4051	89	8.58	1.75	284	1209
4061	84	-2.27	3.07	217	561
4061	85	-4.29	0.38	354	426
4061	86	-0.49	3.56	193	667
4061	87	7.98	3.68	188	1162
4061	88	8.06	2.56	243	1173
4061	89	7.98	1.67	288	1173
4061	90	8.7	-1.48	458	1239
4061	91	8.84	-2.6	523	1257
4071	84	-2.96	3.23	209	521
4071	85	-4.67	-0.28	390	398
4071	86	-0.88	3.07	217	643
4071	87	7.42	3.59	192	1130
4071	88	7.37	2.4	251	1133
4071	89	7.38	1.67	288	1137
4071	90	8.07	-1.49	458	1199
4071	91	8.23	-2.6	523	1217
4081	84	-3.65	3.39	201	481
4081	85	-5.17	-0.94	426	362
4081	86	-1.33	2.66	237	615
4081	87	6.8	3.51	196	1094
4081	88	6.77	2.39	251	1097
4081	89	6.71	1.66	288	1097
4081	90	7.51	-1.49	458	1163
4081	91	7.62	-2.54	519	1177
4081	92	9.02	-1.85	479	1262
4091	84	-4.34	3.47	197	441
4091	85	-5.66	-1.58	462	326
4091	86	-1.71	2.1	265	591
4091	87	6.18	3.35	204	1058
4091	88	6.17	2.39	251	1061
4091	89	6.12	1.66	288	1061
4091	90	6.88	-1.49	458	1123
4091	91	6.99	-2.61	523	1137
4091	92	8.39	-1.92	483	1222
4091	93	-0.88	7.26	23	653
4101	84	-5.05	3.72	185	401
4101	85	-6.08	-2.2	498	294
4101	86	-2.21	1.63	289	559
4101	87	5.55	3.1	216	1022
4101	88	5.56	2.39	251	1025
4101	89	5.52	1.66	288	1025
4101	90	6.25	-1.49	458	1083
4101	91	6.38	-2.54	519	1097
4101	92	7.82	-1.92	483	1186
4101	93	-1.44	6.98	35	621
4111	84	-5.74	3.72	185	361
4111	85	-6.59	-2.88	538	254
4111	86	-2.58	1.17	313	535
4111	87	4.94	3.1	216	986
4111	88	4.96	2.39	251	989
4111	89	4.92	1.66	288	989
4111	90	5.55	-1.49	458	1039
4111	91	5.76	-2.61	523	1057
4111	92	7.2	-1.92	483	1146
4111	93	-2	6.62	51	589
4121	84	-6.44	3.88	177	321
4121	85	-7.04	-3.54	578	218
4121	86	-3.07	0.71	337	503
4121	87	4.39	2.93	224	954
4121	88	4.42	2.31	255	957
4121	89	4.32	1.58	292	953
4121	90	4.92	-1.49	458	999
4121	91	5.14	-2.61	523	1017
4121	92	6.57	-1.99	487	1106
4121	93	-2.7	6.44	59	549
4131	84	-7.14	3.97	173	281
4131	85	-7.53	-4.18	618	178
4131	86	-3.61	0.25	361	467
4131	87	3.71	2.93	224	914
4131	88	3.81	2.31	255	921
4131	89	3.73	1.58	292	917
4131	90	4.36	-1.49	458	963
4131	91	4.52	-2.68	527	977
4131	92	5.94	-1.99	487	1066
4131	93	-3.32	6.17	71	513
4141	84	-7.84	4.05	169	241
4141	85	-7.94	-4.87	662	142
4141	86	-4.08	-0.26	389	435
4141	87	3.1	2.85	228	878
4141	88	3.21	2.31	255	885
4141	89	3.13	1.58	292	881
4141	90	3.73	-1.49	458	923
4141	91	3.9	-2.68	527	937
4141	92	5.38	-2.06	491	1030
4141	93	-3.94	5.99	79	477
4151	84	-8.54	4.13	165	201
4151	86	-4.61	-0.7	413	399
4151	87	2.49	2.85	228	842
4151	88	2.54	2.15	263	845
4151	89	2.53	1.58	292	845
4151	90	3.1	-1.56	462	883
4151	91	3.22	-2.68	527	893
4151	92	4.69	-2.06	491	986
4151	93	-4.57	5.91	83	441
4161	84	-9.23	4.13	165	161
4161	86	-5.05	-1.28	445	367
4161	87	1.88	2.69	236	806
4161	88	1.94	2.15	263	809
4161	89	1.94	1.58	292	809
4161	90	2.53	-1.56	462	847
4161	91	2.61	-2.75	531	853
4161	92	4.07	-2.07	491	946
4161	93	-5.25	5.64	95	401
4171	84	-9.92	4.13	165	121
4171	86	-5.57	-1.7	469	331
4171	87	1.35	2.61	240	774
4171	88	1.4	2.15	263	777
4171	89	1.34	1.5	296	773
4171	90	1.9	-1.63	466	807
4171	91	1.99	-2.75	531	813
4171	92	3.44	-2.13	495	906
4171	93	-5.94	5.55	99	361
4171	94	9.45	3.43	200	1250
4181	84	-10.61	4.13	165	81
4181	86	-6	-2.18	497	299
4181	87	0.67	2.53	244	734
4181	88	0.8	2.15	263	741
4181	89	0.74	1.5	296	737
4181	90	1.27	-1.64	466	767
4181	91	1.38	-2.82	535	773
4181	92	2.82	-2.14	495	866
4181	93	-6.58	5.55	99	325
4181	94	8.83	3.35	204	1214
4191	84	-11.23	4.13	165	45
4191	86	-6.49	-2.66	525	263
4191	87	0.07	2.36	252	698
4191	88	0.13	2.07	267	701
4191	89	0.15	1.42	300	701
4191	90	0.64	-1.64	466	727
4191	91	0.76	-2.75	531	733
4191	92	2.2	-2.21	499	826
4191	93	-7.27	5.46	103	285
4191	94	8.57	3.43	200	1198
4201	86	-7.03	-3.13	553	223
4201	87	-0.59	2.28	256	658
4201	88	-0.46	1.91	275	665
4201	89	-0.44	1.34	304	665
4201	90	0.08	-1.64	466	691
4201	91	0.15	-2.82	535	693
4201	92	1.64	-2.21	499	790
4201	93	-7.97	5.46	103	245
4201	94	7.67	3.27	208	1146
4211	86	-7.43	-3.65	585	191
4211	87	-1.19	2.12	264	622
4211	88	-1.06	1.75	283	629
4211	89	-1.1	1.26	308	625
4211	90	-0.49	-1.64	466	655
4211	91	-0.41	-2.82	535	657
4211	92	1.01	-2.28	503	750
4211	93	-8.62	5.55	99	209
4211	94	7.05	3.26	208	1110
4221	86	-7.89	-4.1	613	155
4221	87	-1.72	1.96	272	590
4221	88	-1.58	1.59	291	597
4221	89	-1.67	0.96	324	589
4221	90	-1.11	-1.64	466	615
4221	91	-1.02	-2.82	535	617
4221	92	0.39	-2.28	503	710
4221	93	-9.33	5.63	95	169
4221	94	6.44	3.26	208	1074
4231	86	-8.26	-4.67	649	123
4231	87	-2.38	1.89	276	550
4231	88	-2.17	1.51	295	561
4231	89	-2.19	0.8	332	557
4231	90	-1.74	-1.64	466	575
4231	91	-1.63	-2.89	539	577
4231	92	-0.23	-2.21	499	670
4231	93	-10	5.81	87	133
4231	94	5.9	3.26	208	1042
4241	86	-8.62	-5.23	685	91
4241	87	-2.89	1.65	288	518
4241	88	-2.75	1.28	307	525
4241	89	-2.69	0.5	348	525
4241	90	-2.37	-1.64	466	535
4241	91	-2.25	-2.82	535	537
4241	92	-0.79	-2.21	499	634
4241	93	-10.62	5.72	91	97
4241	94	5.29	3.26	208	1006
4241	95	8.26	-3.73	591	1228
4251	87	-3.48	1.49	296	482
4251	88	-3.33	1.13	315	489
4251	89	-3.19	0.2	364	493
4251	90	-2.93	-1.71	470	499
4251	91	-2.8	-2.89	539	501
4251	92	-1.41	-2.21	499	594
4251	93	-11.27	5.81	87	61
4251	94	4.67	3.26	208	970
4251	95	7.59	-3.73	591	1184
4261	87	-4.03	1.11	316	446
4261	88	-3.82	0.74	335	457
4261	89	-3.68	-0.02	376	461
4261	90	-3.55	-1.78	474	459
4261	91	-3.41	-2.89	539	461
4261	92	-2.09	-2.35	507	550
4261	94	4.13	3.26	208	938
4261	95	6.87	-3.73	591	1136
4261	96	8.68	-1.45	456	1237
4271	87	-4.59	0.8	332	410
4271	88	-4.38	0.44	351	421
4271	89	-4.16	-0.39	396	429
4271	90	-4.17	-1.85	478	419
4271	91	-3.95	-3.02	547	425
4271	92	-2.71	-2.35	507	510
4271	94	3.52	3.34	204	902
4271	95	6.2	-3.73	591	1092
4271	96	7.98	-1.45	456	1193
4281	87	-5.14	0.42	352	374
4281	88	-4.93	0.14	367	385
4281	89	-4.52	-0.68	412	405
4281	90	-4.78	-1.99	486	379
4281	91	-4.56	-3.09	551	385
4281	92	-3.31	-2.49	515	470
4281	94	2.91	3.42	200	866
4281	95	5.54	-3.73	591	1048
4281	96	7.35	-1.45	456	1153
4291	87	-5.61	0.05	372	342
4291	88	-5.39	-0.3	391	353
4291	89	-5	-0.9	424	373
4291	90	-5.32	-2.13	494	343
4291	91	-5.09	-3.22	559	349
4291	92	-3.92	-2.62	523	430
4291	94	2.29	3.5	196	830
4291	95	4.87	-3.73	591	1004
4291	96	6.72	-1.45	456	1113
4291	97	-1.15	7.21	25	638
4301	87	-6.16	-0.25	388	306
4301	88	-5.93	-0.6	407	317
4301	89	-5.4	-1.26	444	345
4301	90	-5.91	-2.4	510	303
4301	91	-5.68	-3.36	567	309
4301	92	-4.47	-2.69	527	394
4301	94	1.68	3.5	196	794
4301	95	4.21	-3.73	591	960
4301	96	6.02	-1.52	460	1069
4301	97	-1.63	6.85	41	610
4311	87	-6.61	-0.69	412	274
4311	88	-6.38	-1.03	431	285
4311	89	-5.93	-1.54	460	309
4311	90	-6.49	-2.68	526	263
4311	91	-6.21	-3.49	575	273
4311	92	-5.06	-2.83	535	354
4311	94	1.06	3.67	188	758
4311	95	3.48	-3.73	591	912
4311	96	5.33	-1.59	464	1025
4311	97	-2.11	6.49	57	582
4321	87	-7.13	-1.05	432	238
4321	88	-6.9	-1.38	451	249
4321	89	-6.4	-1.82	476	277
4321	90	-7.06	-2.95	542	223
4321	91	-6.7	-3.81	595	237
4321	92	-5.65	-3.03	547	314
4321	94	0.51	3.75	184	726
4321	95	2.82	-3.67	587	868
4321	96	4.7	-1.6	464	985
4321	97	-2.59	6.13	73	554
4331	87	-7.58	-1.4	452	206
4331	88	-7.35	-1.74	471	217
4331	89	-6.85	-2.1	492	245
4331	90	-7.6	-3.34	566	183
4331	91	-7.2	-4.07	611	201
4331	92	-6.16	-3.29	563	278
4331	94	-0.11	3.83	180	690
4331	95	2.15	-3.67	587	824
4331	96	4.01	-1.6	464	941
4331	97	-3.06	5.78	89	526
4341	87	-8.11	-1.61	464	170
4341	88	-7.88	-1.94	483	181
4341	89	-7.36	-2.44	512	209
4341	90	-8.14	-3.73	590	143
4341	91	-7.6	-4.51	639	169
4341	92	-6.72	-3.62	583	238
4341	94	-0.73	4	172	654
4341	95	1.49	-3.61	583	780
4341	96	3.38	-1.6	464	901
4341	97	-3.6	5.51	101	494
4351	87	-8.56	-1.89	480	138
4351	88	-8.34	-2.15	495	149
4351	89	-7.73	-2.78	532	181
4351	90	-8.53	-4.18	618	111
4351	91	-7.99	-4.95	667	137
4351	92	-7.2	-4.01	607	202
4351	94	-1.35	4.08	168	618
4351	95	0.82	-3.67	587	736
4351	96	2.69	-1.6	464	857
4351	97	-4.14	5.25	113	462
4361	87	-9.07	-2.17	496	102
4361	88	-8.77	-2.49	515	117
4361	89	-8.21	-3.18	556	145
4361	90	-8.97	-4.69	650	75
4361	91	-8.31	-5.44	699	109
4361	92	-7.6	-4.45	635	170
4361	94	-1.98	4.16	164	582
4361	95	0.15	-3.61	583	692
4361	96	1.99	-1.67	468	813
4361	97	-4.6	4.9	129	434
4371	87	-9.56	-2.51	516	66
4371	88	-9.27	-2.76	531	81
4371	89	-8.64	-3.51	576	113
4371	90	-9.39	-5.18	682	39
4371	92	-8.05	-4.89	663	134
4371	94	-2.52	4.08	168	550
4371	95	-0.51	-3.68	587	648
4371	96	1.37	-1.6	464	773
4371	97	-5.12	4.56	145	402
4381	87	-9.9	-2.92	540	38
4381	88	-9.68	-3.16	555	49
4381	89	-9.04	-3.9	600	81
4381	92	-8.36	-5.38	695	106
4381	94	-3.15	4.16	164	514
4381	95	-1.17	-3.68	587	604
4381	96	0.74	-1.6	464	733
4381	97	-5.64	4.22	161	370
4391	88	-10.04	-3.49	575	21
4391	89	-9.43	-4.34	628	49
4391	94	-3.78	4.25	160	478
4391	95	-1.84	-3.68	587	560
4391	96	0.05	-1.6	464	689
4391	97	-6.22	3.88	177	334
4401	89	-9.73	-4.84	660	21
4401	94	-4.41	4.33	156	442
4401	95	-2.51	-3.68	587	516
4401	96	-0.58	-1.6	464	649
4401	97	-6.74	3.63	189	302
4411	94	-5.04	4.41	152	406
4411	95	-3.12	-3.61	583	476
4411	96	-1.27	-1.67	468	605
4411	97	-7.32	3.39	201	266
4421	94	-5.65	4.33	156	370
4421	95	-3.78	-3.68	587	432
4421	96	-1.96	-1.68	468	561
4421	97	-7.89	3.14	213	230
4431	94	-6.35	4.41	152	330
4431	95	-4.45	-3.62	583	388
4431	96	-2.59	-1.68	468	521
4431	97	-8.53	2.89	225	190
4441	94	-6.96	4.32	156	294
4441	95	-5.11	-3.68	587	344
4441	96	-3.27	-1.75	472	477
4441	97	-9.17	2.65	237	150
4451	94	-7.59	4.32	156	258
4451	95	-5.71	-3.68	587	304
4451	96	-3.9	-1.75	472	437
4451	97	-9.73	2.41	249	114
4461	94	-8.19	4.24	160	222
4461	95	-6.36	-3.81	595	260
4461	96	-4.52	-1.82	476	397
4461	97	-10.37	2.25	257	74
4471	94	-8.73	4.15	164	190
4471	95	-6.93	-4.01	607	220
4471	96	-5.21	-1.82	476	353
4471	97	-10.91	1.93	273	38
4481	94	-9.35	4.15	164	154
4481	95	-7.46	-4.39	631	180
4481	96	-5.83	-1.82	476	313
4491	94	-9.96	4.07	168	118
4491	95	-7.86	-4.83	659	148
4491	96	-6.45	-1.89	480	273
4501	94	-10.58	4.07	168	82
4501	95	-8.23	-5.32	691	116
4501	96	-7.14	-1.89	480	229
4511	96	-7.8	-2.03	488	185
4521	96	-8.49	-2.03	488	141
4531	96	-9.11	-2.03	488	101
4541	96	-9.78	-2.1	492	57
4691	98	-10.91	0.62	341	22
4701	98	-10.38	0.62	341	54
4711	98	-10.08	0.39	353	70
4721	98	-9.92	0.25	361	78
4731	98	-9.93	-0.05	377	74
4741	98	-9.98	-0.13	381	70
4751	98	-9.98	-0.13	381	70
4761	98	-9.98	-0.13	381	70
4771	98	-9.98	-0.13	381	70
4781	98	-9.98	-0.13	381	70
4791	98	-9.98	-0.13	381	70
4801	98	-9.98	-0.13	381	70
4801	99	-1.28	7.37	18	631
4811	98	-9.98	-0.13	381	70
4811	99	-1.84	7.01	34	599
4821	98	-9.98	-0.13	381	70
4821	99	-2.4	6.73	46	567
4831	98	-9.72	-0.13	381	86
4831	99	-2.95	6.46	58	535
4841	98	-9.35	-0.05	377	110
4841	99	-3.57	6.19	70	499
4851	98	-8.84	0.02	373	142
4851	99	-4.19	6.02	78	463
4851	100	8.46	-2.35	508	1230
4851	101	8.55	-2.99	546	1241
4861	98	-8.28	0.25	361	179
4861	99	-4.74	5.84	86	431
4861	100	7.82	-2.49	516	1190
4861	101	7.92	-3.12	554	1201
4871	98	-7.85	0.4	353	207
4871	99	-5.35	5.57	98	395
4871	100	7.2	-2.56	520	1150
4871	101	7.3	-3.19	558	1161
4881	98	-7.66	0.4	353	219
4881	99	-6.02	5.31	110	355
4881	100	6.57	-2.62	524	1110
4881	101	6.69	-3.26	562	1121
4891	98	-7.6	0.47	349	223
4891	99	-6.63	5.14	118	319
4891	100	5.95	-2.69	528	1070
4891	101	6.01	-3.32	566	1077
4901	98	-7.81	0.55	345	211
4901	99	-7.24	4.96	126	283
4901	100	5.34	-2.69	528	1030
4901	101	5.34	-3.32	566	1033
4911	98	-8.09	0.25	361	191
4911	99	-7.9	4.71	138	243
4911	100	4.65	-2.76	532	986
4911	101	4.67	-3.39	570	989
4921	98	-8.3	-0.05	377	175
4921	99	-8.5	4.53	146	207
4921	100	4.04	-2.76	532	946
4921	101	4	-3.33	566	945
4931	98	-8.36	-0.42	397	167
4931	99	-9.14	4.19	162	167
4931	100	3.36	-2.76	532	902
4931	101	3.39	-3.39	570	905
4931	102	9.49	3.72	186	1250
4941	98	-8.61	-0.85	421	147
4941	99	-9.71	3.94	174	131
4941	100	2.75	-2.76	532	862
4941	101	2.72	-3.39	570	861
4941	102	9.01	3.72	186	1222
4951	98	-8.86	-1.21	441	127
4951	99	-10.27	3.61	190	95
4951	100	2.13	-2.76	532	822
4951	101	2.11	-3.33	566	821
4951	102	8.54	3.8	182	1194
4961	98	-9.3	-1.56	461	95
4961	99	-10.85	3.44	198	59
4961	100	1.51	-2.77	532	782
4961	101	1.44	-3.4	570	777
4961	102	8.05	3.72	186	1166
4971	98	-9.73	-1.91	481	63
4971	99	-11.49	3.19	210	19
4971	100	0.84	-2.7	528	738
4971	101	0.77	-3.27	562	733
4971	102	7.51	3.8	182	1134
4981	98	-10.08	-2.33	505	35
4981	100	0.22	-2.7	528	698
4981	101	0.16	-3.27	562	693
4981	102	7.02	3.72	186	1106
4991	100	-0.4	-2.7	528	658
4991	101	-0.45	-3.2	558	653
4991	102	6.54	3.72	186	1078
4991	103	8.77	-3.74	592	1262
5001	100	-1.02	-2.57	520	618
5001	101	-1.13	-3.14	554	609
5001	102	6.06	3.72	186	1050
5001	103	8.17	-3.74	592	1222
5011	100	-1.7	-2.57	520	574
5011	101	-1.8	-3.14	554	565
5011	102	5.58	3.63	190	1022
5011	103	7.5	-3.75	592	1178
5011	104	-0.71	6.99	35	662
5021	100	-2.32	-2.5	516	534
5021	101	-2.42	-3.01	546	525
5021	102	5.1	3.63	190	994
5021	103	6.9	-3.75	592	1138
5021	104	-1.12	6.62	51	638
5031	100	-2.94	-2.5	516	494
5031	101	-3.03	-3.07	550	485
5031	102	4.62	3.63	190	966
5031	103	6.23	-3.75	592	1094
5031	104	-1.53	6.27	67	614
5041	100	-3.56	-2.5	516	454
5041	101	-3.71	-3.01	546	441
5041	102	4.14	3.55	194	938
5041	103	5.63	-3.75	592	1054
5041	104	-2.08	6	79	582
5051	100	-4.18	-2.44	512	414
5051	101	-4.32	-3.01	546	401
5051	102	3.66	3.55	194	910
5051	103	4.96	-3.75	592	1010
5051	104	-2.49	5.64	95	558
5061	100	-4.8	-2.44	512	374
5061	101	-4.93	-3.08	550	361
5061	102	3.18	3.55	194	882
5061	103	4.36	-3.75	592	970
5061	104	-2.96	5.38	107	530
5061	105	0.19	6.85	41	712
5061	106	1.26	7.17	27	772
5061	107	-1.3	7.4	17	630
5071	100	-5.42	-2.44	512	334
5071	101	-5.61	-3.01	546	317
5071	102	2.7	3.55	194	854
5071	103	3.76	-3.69	588	930
5071	104	-3.51	5.21	115	498
5071	105	-0.36	6.4	61	680
5071	106	0.84	6.63	51	748
5071	107	-1.71	7.03	33	606
5071	108	0.54	7.4	17	732
5081	100	-6.03	-2.51	516	294
5081	101	-6.21	-3.08	550	277
5081	102	2.23	3.55	194	826
5081	103	3.09	-3.69	588	886
5081	104	-4.05	5.03	123	466
5081	105	-0.84	5.87	85	652
5081	106	0.36	6.09	75	720
5081	107	-2.21	6.85	41	578
5081	108	0.05	6.85	41	704
5081	109	8.63	-2.6	523	1243
5081	110	8.82	-3.12	554	1260
5091	100	-6.65	-2.51	516	254
5091	101	-6.87	-3.14	554	233
5091	102	1.75	3.46	198	798
5091	103	2.43	-3.69	588	842
5091	104	-4.6	4.86	131	434
5091	105	-1.38	5.43	105	620
5091	106	-0.12	5.47	103	692
5091	107	-2.69	6.58	53	550
5091	108	-0.36	6.22	69	680
5091	109	8.07	-2.67	527	1207
5091	110	8.26	-3.19	558	1224
5101	100	-7.34	-2.44	512	210
5101	101	-7.51	-3.01	546	193
5101	102	1.27	3.46	198	770
5101	103	1.82	-3.69	588	802
5101	104	-5.07	4.69	139	406
5101	105	-1.85	4.91	129	592
5101	106	-0.67	5.04	123	660
5101	107	-3.25	6.49	57	518
5101	108	-0.91	5.87	85	648
5101	109	7.52	-2.61	523	1171
5101	110	7.66	-3.12	554	1184
5111	100	-8.02	-2.44	512	166
5111	101	-8.17	-3.08	550	149
5111	102	0.79	3.54	194	742
5111	103	1.16	-3.69	588	758
5111	104	-5.61	4.6	143	374
5111	105	-2.31	4.48	149	564
5111	106	-1.13	4.52	147	632
5111	107	-3.75	6.48	57	490
5111	108	-1.38	5.34	109	620
5111	109	6.89	-2.67	527	1131
